time,id,g,e,m,b
0,84,0.2,a,0,0
0,85,0.2,a,0,0
0,86,0.2,A,0,0
0,87,0.2,A,0,0
0,88,0.2,A,0,0
0,89,0.2,A,0,0
0,90,0.2,a,0,0
0,91,0.2,a,0,0
0,92,0.2,A,0,0
0,93,0.2,A,0,0
0,94,0.2,a,0,0
0,95,0.2,A,0,0
0,96,0.2,A,0,0
0,97,0.2,a,0,0
0,98,0.2,A,0,0
0,99,0.2,a,0,0
0,100,0.2,a,0,0
1,1,0.196,A,0,0
1,2,0.181904875,A,0,0
1,3,0.197005,a,0,0
1,4,0.2,A,0,0
1,5,0.19,A,0,0
1,6,0.20500000000000002,a,0,0
1,7,0.19,A,0,0
1,8,0.186,A,0,0
1,9,0.20500000000000002,A,0,0
1,10,0.2,A,0,0
1,11,0.20306515000000003,a,0,0
1,12,0.19,A,0,0
1,13,0.20500000000000002,A,0,0
1,14,0.19,A,0,0
1,15,0.20500000000000002,A,0,0
1,16,0.20500000000000002,A,0,0
1,17,0.20600000000000002,A,0,0
1,18,0.207055125,a,0,0
1,19,0.19,A,0,0
1,20,0.206025,A,0,0
1,21,0.196,A,0,0
1,22,0.195,A,0,0
1,23,0.185925,A,0,0
1,24,0.195,A,0,0
1,25,0.195,A,0,0
1,26,0.20600000000000002,a,0,0
1,27,0.195,A,0,0
1,28,0.196,A,0,0
1,29,0.195,A,0,0
1,30,0.20500000000000002,A,0,0
1,31,0.20097500000000001,a,0,0
1,32,0.185,A,0,0
1,33,0.19095,A,0,0
1,34,0.20500000000000002,a,0,0
1,35,0.195975,A,0,0
1,36,0.206025,a,0,0
1,37,0.19,A,0,0
1,38,0.191,A,0,0
1,39,0.195,A,0,0
1,40,0.191,A,0,0
1,41,0.20500000000000002,a,0,0
1,42,0.206025,A,0,0
1,43,0.19,A,0,0
1,44,0.20600000000000002,a,0,0
1,45,0.195,A,0,0
1,46,0.20500000000000002,a,0,0
1,47,0.20500000000000002,A,0,0
1,48,0.196,A,0,0
1,49,0.191,A,0,0
1,50,0.19,A,0,0
1,51,0.198015025,a,0,0
1,52,0.201,a,0,0
1,53,0.2,A,0,0
1,54,0.19095,a,0,0
1,55,0.20500000000000002,A,0,0
1,56,0.20500000000000002,A,0,0
1,57,0.20500000000000002,A,0,0
1,58,0.19095,A,0,0
1,59,0.20600000000000002,A,0,0
1,60,0.19,A,0,0
1,61,0.19,A,0,0
1,62,0.195,A,0,0
1,63,0.20500000000000002,A,0,0
1,64,0.19,A,0,0
1,65,0.195,a,0,0
1,66,0.185,A,0,0
1,67,0.20500000000000002,A,0,0
1,68,0.20600000000000002,A,0,0
1,69,0.195,A,0,0
1,70,0.185,A,0,0
1,71,0.20804002500000002,a,0,0
1,72,0.20703000000000002,a,0,0
1,73,0.195,A,0,0
1,74,0.20500000000000002,a,0,0
1,75,0.195,A,0,0
1,76,0.195975,a,0,0
1,77,0.20500000000000002,a,0,0
1,78,0.195,A,0,0
1,79,0.19,A,0,0
1,80,0.20600000000000002,A,0,0
1,81,0.195,a,0,0
1,82,0.20500000000000002,A,0,0
1,83,0.19,A,0,0
1,84,0.206025,a,0,0
1,85,0.2,a,0,0
1,86,0.19,A,0,0
1,87,0.2,A,0,0
1,88,0.19,A,0,0
1,89,0.195,A,0,0
1,90,0.206025,a,0,0
1,91,0.206025,a,0,0
1,92,0.206025,A,0,0
1,93,0.185,A,0,0
1,94,0.20200500000000002,a,0,0
1,95,0.207055125,A,0,0
1,96,0.2,A,0,0
1,97,0.20500000000000002,a,0,0
1,98,0.195,A,0,0
1,99,0.20500000000000002,a,0,0
1,100,0.20500000000000002,a,0,0
2,1,0.191,A,0,0
2,2,0.17278939937499999,A,0,0
2,3,0.192005,a,0,0
2,4,0.195,A,0,0
2,5,0.19095,A,0,0
2,6,0.2,a,0,0
2,7,0.195,A,0,0
2,8,0.16099999999999998,A,0,0
2,9,0.21000000000000002,A,0,0
2,10,0.201,A,0,0
2,11,0.21012587812875003,a,0,0
2,12,0.195,A,0,0
2,13,0.195,A,0,0
2,14,0.195,A,0,0
2,15,0.195,A,0,0
2,16,0.21000000000000002,A,0,0
2,17,0.20806515000000003,A,0,0
2,18,0.214155852628125,a,0,0
2,19,0.175925,A,0,0
2,20,0.201025,A,0,0
2,21,0.196,A,0,0
2,22,0.2,A,0,0
2,23,0.175925,A,0,0
2,24,0.195,A,0,0
2,25,0.18,A,0,0
2,26,0.201,a,0,0
2,27,0.19,A,0,0
2,28,0.20198000000000002,A,0,0
2,29,0.195,A,0,0
2,30,0.195,A,0,0
2,31,0.201979875,a,0,0
2,32,0.1818045,A,0,0
2,33,0.18095,A,0,0
2,34,0.21000000000000002,a,0,0
2,35,0.191929875,A,0,0
2,36,0.213115400625,a,0,0
2,37,0.18,A,0,0
2,38,0.181,A,0,0
2,39,0.196,A,0,0
2,40,0.186,A,0,0
2,41,0.21000000000000002,a,0,0
2,42,0.202055125,A,0,0
2,43,0.17087499999999997,A,0,0
2,44,0.21415560075000004,a,0,0
2,45,0.19,A,0,0
2,46,0.21105000000000002,a,0,0
2,47,0.2,A,0,0
2,48,0.186,A,0,0
2,49,0.18190499999999998,A,0,0
2,50,0.18095,A,0,0
2,51,0.20301502500000002,a,0,0
2,52,0.20703000000000002,a,0,0
2,53,0.195,A,0,0
2,54,0.19095,a,0,0
2,55,0.2,A,0,0
2,56,0.2,A,0,0
2,57,0.19,A,0,0
2,58,0.18595,A,0,0
2,59,0.201,A,0,0
2,60,0.185,A,0,0
2,61,0.18095,A,0,0
2,62,0.18595,A,0,0
2,63,0.21000000000000002,A,0,0
2,64,0.18,A,0,0
2,65,0.195,a,0,0
2,66,0.18,A,0,0
2,67,0.19,A,0,0
2,68,0.20703000000000002,A,0,0
2,69,0.2,A,0,0
2,70,0.175,A,0,0
2,71,0.21408022512500002,a,0,0
2,72,0.21203000000000002,a,0,0
2,73,0.185,A,0,0
2,74,0.21000000000000002,a,0,0
2,75,0.19,A,0,0
2,76,0.201954875,a,0,0
2,77,0.21000000000000002,a,0,0
2,78,0.186904875,A,0,0
2,79,0.18,A,0,0
2,80,0.192005,A,0,0
2,81,0.20097500000000001,a,0,0
2,82,0.21105000000000002,A,0,0
2,83,0.18,A,0,0
2,84,0.212055125,a,0,0
2,85,0.206025,a,0,0
2,86,0.18,A,0,0
2,87,0.19,A,0,0
2,88,0.18095,A,0,0
2,89,0.19,A,0,0
2,90,0.212080125,a,0,0
2,91,0.207055125,a,0,0
2,92,0.201025,A,0,0
2,93,0.18,A,0,0
2,94,0.197005,a,0,0
2,95,0.208115400625,A,0,0
2,96,0.195,A,0,0
2,97,0.21000000000000002,a,0,0
2,98,0.185,A,0,0
2,99,0.195,a,0,0
2,100,0.21105000000000002,a,0,0
3,1,0.186,A,0,0
3,2,0.16526872054425304,A,0,0
3,3,0.187005,a,0,0
3,4,0.2,A,0,0
3,5,0.19595,A,0,0
3,6,0.20600000000000002,a,0,0
3,7,0.18,A,0,0
3,8,0.14672999999999997,A,0,0
3,9,0.20105,A,0,0
3,10,0.192005,A,0,0
3,11,0.21512587812875003,a,0,0
3,12,0.19,A,0,0
3,13,0.19,A,0,0
3,14,0.19,A,0,0
3,15,0.2,A,0,0
3,16,0.20200500000000002,A,0,0
3,17,0.19806515000000002,A,0,0
3,18,0.219155852628125,a,0,0
3,19,0.176779625,A,0,0
3,20,0.196025,A,0,0
3,21,0.186,A,0,0
3,22,0.195,A,0,0
3,23,0.16092499999999998,A,0,0
3,24,0.19,A,0,0
3,25,0.17587499999999998,A,0,0
3,26,0.20801502500000002,a,0,0
3,27,0.195,A,0,0
3,28,0.19198,A,0,0
3,29,0.190975,A,0,0
3,30,0.19,A,0,0
3,31,0.20798977437500002,a,0,0
3,32,0.1868045,A,0,0
3,33,0.17595,A,0,0
3,34,0.21607500000000002,a,0,0
3,35,0.187889524375,A,0,0
3,36,0.218115400625,a,0,0
3,37,0.175,A,0,0
3,38,0.176,A,0,0
3,39,0.192914775,A,0,0
3,40,0.18192999999999998,A,0,0
3,41,0.20500000000000002,a,0,0
3,42,0.204105727628125,A,0,0
3,43,0.14087499999999994,A,0,0
3,44,0.22458829803334399,a,0,0
3,45,0.195975,A,0,0
3,46,0.21816577625000003,a,0,0
3,47,0.19,A,0,0
3,48,0.181,A,0,0
3,49,0.186905,A,0,0
3,50,0.17595,A,0,0
3,51,0.209030100125,a,0,0
3,52,0.20203000000000002,a,0,0
3,53,0.185,A,0,0
3,54,0.18690475,a,0,0
3,55,0.2,A,0,0
3,56,0.2,A,0,0
3,57,0.18,A,0,0
3,58,0.17595,A,0,0
3,59,0.197005,A,0,0
3,60,0.18,A,0,0
3,61,0.17595,A,0,0
3,62,0.18095,A,0,0
3,63,0.21500000000000002,A,0,0
3,64,0.175,A,0,0
3,65,0.19,a,0,0
3,66,0.175,A,0,0
3,67,0.18,A,0,0
3,68,0.19703,A,0,0
3,69,0.19,A,0,0
3,70,0.16499999999999998,A,0,0
3,71,0.20908022512500002,a,0,0
3,72,0.21703000000000003,a,0,0
3,73,0.18,A,0,0
3,74,0.21605000000000002,a,0,0
3,75,0.195975,A,0,0
3,76,0.207964649375,a,0,0
3,77,0.21605000000000002,a,0,0
3,78,0.181904875,A,0,0
3,79,0.17087499999999997,A,0,0
3,80,0.177005,A,0,0
3,81,0.20700487500000003,a,0,0
3,82,0.21605000000000002,A,0,0
3,83,0.16999999999999998,A,0,0
3,84,0.208115400625,a,0,0
3,85,0.201025,a,0,0
3,86,0.175,A,0,0
3,87,0.19595,A,0,0
3,88,0.17095,A,0,0
3,89,0.185,A,0,0
3,90,0.21816552562500002,a,0,0
3,91,0.213115400625,a,0,0
3,92,0.206025,A,0,0
3,93,0.18,A,0,0
3,94,0.188929975125,a,0,0
3,95,0.213115400625,A,0,0
3,96,0.2,A,0,0
3,97,0.21500000000000002,a,0,0
3,98,0.175,A,0,0
3,99,0.195975,a,0,0
3,100,0.21105000000000002,a,0,0
4,1,0.186,A,0,0
4,2,0.1560450641469743,A,0,0
4,3,0.182005,a,0,0
4,4,0.185,A,0,0
4,5,0.19095,A,0,0
4,6,0.21205500000000002,a,0,0
4,7,0.16999999999999998,A,0,0
4,8,0.12233864999999995,A,0,0
4,9,0.20105,A,0,0
4,10,0.197005,A,0,0
4,11,0.21117650751939376,a,0,0
4,12,0.18,A,0,0
4,13,0.195,A,0,0
4,14,0.18,A,0,0
4,15,0.195,A,0,0
4,16,0.197005,A,0,0
4,17,0.18903047575,A,0,0
4,18,0.224155852628125,a,0,0
4,19,0.167613523125,A,0,0
4,20,0.191025,A,0,0
4,21,0.181,A,0,0
4,22,0.19,A,0,0
4,23,0.14092499999999997,A,0,0
4,24,0.19595,A,0,0
4,25,0.16587499999999997,A,0,0
4,26,0.21512537562562503,a,0,0
4,27,0.2,A,0,0
4,28,0.19198,A,0,0
4,29,0.175975,A,0,0
4,30,0.18,A,0,0
4,31,0.21298977437500002,a,0,0
4,32,0.19180450000000002,A,0,0
4,33,0.17595,A,0,0
4,34,0.22107500000000002,a,0,0
4,35,0.1797229918568594,A,0,0
4,36,0.22423097762812502,a,0,0
4,37,0.16499999999999998,A,0,0
4,38,0.176,A,0,0
4,39,0.187914775,A,0,0
4,40,0.17192999999999997,A,0,0
4,41,0.201,a,0,0
4,42,0.20910572762812502,A,0,0
4,43,0.13087499999999994,A,0,0
4,44,0.21458829803334398,a,0,0
4,45,0.186929875,A,0,0
4,46,0.21316577625000002,a,0,0
4,47,0.175,A,0,0
4,48,0.176,A,0,0
4,49,0.18783952499999998,A,0,0
4,50,0.16595,A,0,0
4,51,0.204030100125,a,0,0
4,52,0.20703000000000002,a,0,0
4,53,0.19,A,0,0
4,54,0.18281427375,a,0,0
4,55,0.206025,A,0,0
4,56,0.195,A,0,0
4,57,0.175,A,0,0
4,58,0.15682975,A,0,0
4,59,0.192005,A,0,0
4,60,0.17587499999999998,A,0,0
4,61,0.17182975,A,0,0
4,62,0.17682975,A,0,0
4,63,0.2111,A,0,0
4,64,0.16499999999999998,A,0,0
4,65,0.190925,a,0,0
4,66,0.16499999999999998,A,0,0
4,67,0.175,A,0,0
4,68,0.18796515,A,0,0
4,69,0.185,A,0,0
4,70,0.15999999999999998,A,0,0
4,71,0.21512562625062503,a,0,0
4,72,0.22203000000000003,a,0,0
4,73,0.18,A,0,0
4,74,0.22321590125000004,a,0,0
4,75,0.185975,A,0,0
4,76,0.202964649375,a,0,0
4,77,0.22105000000000002,a,0,0
4,78,0.17190487499999998,A,0,0
4,79,0.17170437499999996,A,0,0
4,80,0.172890025,A,0,0
4,81,0.20303989937500003,a,0,0
4,82,0.21605000000000002,A,0,0
4,83,0.15999999999999998,A,0,0
4,84,0.208115400625,a,0,0
4,85,0.197990150625,a,0,0
4,86,0.16999999999999998,A,0,0
4,87,0.19190475,A,0,0
4,88,0.16680474999999997,A,0,0
4,89,0.16999999999999998,A,0,0
4,90,0.22428135325312504,a,0,0
4,91,0.22027688251626565,a,0,0
4,92,0.201025,A,0,0
4,93,0.16999999999999998,A,0,0
4,94,0.18987462500062502,a,0,0
4,95,0.208115400625,A,0,0
4,96,0.195975,A,0,0
4,97,0.22107500000000002,a,0,0
4,98,0.16999999999999998,A,0,0
4,99,0.20097500000000001,a,0,0
4,100,0.21605000000000002,a,0,0
5,1,0.186,A,0,0
5,2,0.1410450641469743,A,0,0
5,3,0.187005,a,0,0
5,4,0.171804625,A,0,0
5,5,0.18595,A,0,0
5,6,0.21705500000000003,a,0,0
5,7,0.15999999999999998,A,0,0
5,8,0.11733864999999995,A,0,0
5,9,0.20105,A,0,0
5,10,0.187990025,A,0,0
5,11,0.2183185520072757,a,0,0
5,12,0.175,A,0,0
5,13,0.2,A,0,0
5,14,0.16999999999999998,A,0,0
5,15,0.19,A,0,0
5,16,0.197005,A,0,0
5,17,0.18995062812875002,A,0,0
5,18,0.219155852628125,a,0,0
5,19,0.162613523125,A,0,0
5,20,0.186025,A,0,0
5,21,0.18692999999999999,A,0,0
5,22,0.195,A,0,0
5,23,0.13157962499999995,A,0,0
5,24,0.20095000000000002,A,0,0
5,25,0.15587499999999996,A,0,0
5,26,0.22122600250375316,a,0,0
5,27,0.20500000000000002,A,0,0
5,28,0.18698,A,0,0
5,29,0.175975,A,0,0
5,30,0.16999999999999998,A,0,0
5,31,0.21905472324687503,a,0,0
5,32,0.19680450000000002,A,0,0
5,33,0.17095,A,0,0
5,34,0.22607500000000003,a,0,0
5,35,0.1856466068161437,A,0,0
5,36,0.23150389317884698,a,0,0
5,37,0.15999999999999998,A,0,0
5,38,0.17099999999999999,A,0,0
5,39,0.192914775,A,0,0
5,40,0.16778964999999996,A,0,0
5,41,0.20600000000000002,a,0,0
5,42,0.21517625626626566,A,0,0
5,43,0.12087499999999993,A,0,0
5,44,0.20666442072112823,a,0,0
5,45,0.181929875,A,0,0
5,46,0.19816577625,a,0,0
5,47,0.17084999999999997,A,0,0
5,48,0.16599999999999998,A,0,0
5,49,0.17283952499999997,A,0,0
5,50,0.16094999999999998,A,0,0
5,51,0.20605050187875315,a,0,0
5,52,0.21203000000000002,a,0,0
5,53,0.18,A,0,0
5,54,0.18281427375,a,0,0
5,55,0.201025,A,0,0
5,56,0.19095,A,0,0
5,57,0.16999999999999998,A,0,0
5,58,0.13758889874999997,A,0,0
5,59,0.197005,A,0,0
5,60,0.16087499999999996,A,0,0
5,61,0.17682975,A,0,0
5,62,0.17268889875000001,A,0,0
5,63,0.2061,A,0,0
5,64,0.14999999999999997,A,0,0
5,65,0.190925,a,0,0
5,66,0.15499999999999997,A,0,0
5,67,0.16999999999999998,A,0,0
5,68,0.17796515,A,0,0
5,69,0.18,A,0,0
5,70,0.15499999999999997,A,0,0
5,71,0.21228226065378752,a,0,0
5,72,0.21811515000000004,a,0,0
5,73,0.185,A,0,0
5,74,0.2304536406600313,a,0,0
5,75,0.190975,A,0,0
5,76,0.197964649375,a,0,0
5,77,0.22715525000000003,a,0,0
5,78,0.15852809637187498,A,0,0
5,79,0.16170437499999996,A,0,0
5,80,0.163729475125,A,0,0
5,81,0.19905509887187503,a,0,0
5,82,0.22105000000000002,A,0,0
5,83,0.14577499999999996,A,0,0
5,84,0.2052017575162656,a,0,0
5,85,0.20502512688501562,a,0,0
5,86,0.16499999999999998,A,0,0
5,87,0.19690475000000002,A,0,0
5,88,0.15258877374999996,A,0,0
5,89,0.15999999999999998,A,0,0
5,90,0.22928135325312504,a,0,0
5,91,0.22753528326349123,a,0,0
5,92,0.202030125,A,0,0
5,93,0.14999999999999997,A,0,0
5,94,0.18487462500062501,a,0,0
5,95,0.21418097762812502,A,0,0
5,96,0.201954875,A,0,0
5,97,0.22718037500000002,a,0,0
5,98,0.16499999999999998,A,0,0
5,99,0.20597500000000002,a,0,0
5,100,0.22215525000000003,a,0,0
6,1,0.181,A,0,0
6,2,0.13745904091504768,A,0,0
6,3,0.187005,a,0,0
6,4,0.177688648125,A,0,0
6,5,0.18595,A,0,0
6,6,0.22205500000000003,a,0,0
6,7,0.15579999999999997,A,0,0
6,8,0.10733864999999994,A,0,0
6,9,0.20605,A,0,0
6,10,0.18987462500062502,A,0,0
6,11,0.22555732049114863,a,0,0
6,12,0.16999999999999998,A,0,0
6,13,0.195975,A,0,0
6,14,0.16170424999999997,A,0,0
6,15,0.18595,A,0,0
6,16,0.192965025,A,0,0
6,17,0.18495062812875002,A,0,0
6,18,0.22527663189126565,a,0,0
6,19,0.167613523125,A,0,0
6,20,0.191025,A,0,0
6,21,0.17692999999999998,A,0,0
6,22,0.190975,A,0,0
6,23,0.12657962499999995,A,0,0
6,24,0.19595,A,0,0
6,25,0.15587499999999996,A,0,0
6,26,0.21733213251627193,a,0,0
6,27,0.195,A,0,0
6,28,0.17198,A,0,0
6,29,0.16097499999999998,A,0,0
6,30,0.16499999999999998,A,0,0
6,31,0.21625074684742496,a,0,0
6,32,0.1927635225,A,0,0
6,33,0.15094999999999997,A,0,0
6,34,0.23107500000000003,a,0,0
6,35,0.1856466068161437,A,0,0
6,36,0.23768641264474122,a,0,0
6,37,0.14999999999999997,A,0,0
6,38,0.16599999999999998,A,0,0
6,39,0.192914775,A,0,0
6,40,0.16778964999999996,A,0,0
6,41,0.21100000000000002,a,0,0
6,42,0.21125213754759697,A,0,0
6,43,0.10587499999999991,A,0,0
6,44,0.20876123153885753,a,0,0
6,45,0.176929875,A,0,0
6,46,0.18410660513125,a,0,0
6,47,0.16084999999999997,A,0,0
6,48,0.16099999999999998,A,0,0
6,49,0.15783952499999995,A,0,0
6,50,0.15094999999999997,A,0,0
6,51,0.2020807543881469,a,0,0
6,52,0.21703000000000003,a,0,0
6,53,0.18,A,0,0
6,54,0.18375334511875,a,0,0
6,55,0.191025,A,0,0
6,56,0.18595,A,0,0
6,57,0.15999999999999998,A,0,0
6,58,0.11884310245996871,A,0,0
6,59,0.20200500000000002,A,0,0
6,60,0.15587499999999996,A,0,0
6,61,0.17182975,A,0,0
6,62,0.16268889875,A,0,0
6,63,0.2121555,A,0,0
6,64,0.13999999999999996,A,0,0
6,65,0.185925,a,0,0
6,66,0.14999999999999997,A,0,0
6,67,0.16499999999999998,A,0,0
6,68,0.18296515,A,0,0
6,69,0.175,A,0,0
6,70,0.14999999999999997,A,0,0
6,71,0.21836867195705648,a,0,0
6,72,0.22311515000000004,a,0,0
6,73,0.175,A,0,0
6,74,0.2354536406600313,a,0,0
6,75,0.196954875,A,0,0
6,76,0.18895447262187498,a,0,0
6,77,0.23215525000000004,a,0,0
6,78,0.14352809637187497,A,0,0
6,79,0.14170437499999994,A,0,0
6,80,0.158729475125,A,0,0
6,81,0.1950503743662344,a,0,0
6,82,0.22605000000000003,A,0,0
6,83,0.13077499999999995,A,0,0
6,84,0.20122776630384692,a,0,0
6,85,0.21002512688501562,a,0,0
6,86,0.15999999999999998,A,0,0
6,87,0.19690475000000002,A,0,0
6,88,0.15258877374999996,A,0,0
6,89,0.15499999999999997,A,0,0
6,90,0.23545276001939067,a,0,0
6,91,0.2286729596798087,a,0,0
6,92,0.197030125,A,0,0
6,93,0.12999999999999995,A,0,0
6,94,0.17577399812562813,a,0,0
6,95,0.21025188251626564,A,0,0
6,96,0.196954875,A,0,0
6,97,0.22331627687500002,a,0,0
6,98,0.14999999999999997,A,0,0
6,99,0.20597500000000002,a,0,0
6,100,0.22215525000000003,a,0,0
7,1,0.181,A,0,0
7,2,0.13383706780022103,A,0,0
7,3,0.182005,a,0,0
7,4,0.1644199768224531,A,0,0
7,5,0.17595,A,0,0
7,6,0.22819027500000003,a,0,0
7,7,0.14655399999999996,A,0,0
7,8,0.08782534324999992,A,0,0
7,9,0.19605,A,0,0
7,10,0.179874625000625,A,0,0
7,11,0.22786865762907238,a,0,0
7,12,0.15999999999999998,A,0,0
7,13,0.20097500000000001,A,0,0
7,14,0.15170424999999996,A,0,0
7,15,0.18595,A,0,0
7,16,0.19895485012500003,A,0,0
7,17,0.18995062812875002,A,0,0
7,18,0.23142801505072197,a,0,0
7,19,0.157613523125,A,0,0
7,20,0.186025,A,0,0
7,21,0.18192999999999998,A,0,0
7,22,0.185975,A,0,0
7,23,0.11657962499999994,A,0,0
7,24,0.18595,A,0,0
7,25,0.14587499999999995,A,0,0
7,26,0.22233213251627193,a,0,0
7,27,0.195975,A,0,0
7,28,0.17198,A,0,0
7,29,0.15097499999999997,A,0,0
7,30,0.16079999999999997,A,0,0
7,31,0.22125074684742496,a,0,0
7,32,0.1977635225,A,0,0
7,33,0.15594999999999998,A,0,0
7,34,0.23607500000000003,a,0,0
7,35,0.1915998398502244,A,0,0
7,36,0.24268641264474122,a,0,0
7,37,0.13999999999999996,A,0,0
7,38,0.16099999999999998,A,0,0
7,39,0.19791477500000001,A,0,0
7,40,0.16362859824999995,A,0,0
7,41,0.21600000000000003,a,0,0
7,42,0.20625213754759697,A,0,0
7,43,0.0908749999999999,A,0,0
7,44,0.21296787486545707,a,0,0
7,45,0.176929875,A,0,0
7,46,0.19095227384769078,a,0,0
7,47,0.15084999999999996,A,0,0
7,48,0.15680499999999997,A,0,0
7,49,0.15783952499999995,A,0,0
7,50,0.14594999999999997,A,0,0
7,51,0.2070807543881469,a,0,0
7,52,0.22314015000000004,a,0,0
7,53,0.185,A,0,0
7,54,0.18875334511875,a,0,0
7,55,0.196025,A,0,0
7,56,0.18185475,A,0,0
7,57,0.15999999999999998,A,0,0
7,58,0.12384310245996871,A,0,0
7,59,0.197005,A,0,0
7,60,0.15087499999999995,A,0,0
7,61,0.16766389875,A,0,0
7,62,0.16350234324375001,A,0,0
7,63,0.2031912775,A,0,0
7,64,0.12999999999999995,A,0,0
7,65,0.186829625,a,0,0
7,66,0.14499999999999996,A,0,0
7,67,0.15999999999999998,A,0,0
7,68,0.17796515,A,0,0
7,69,0.18,A,0,0
7,70,0.15499999999999997,A,0,0
7,71,0.215532817893426,a,0,0
7,72,0.22925572575000006,a,0,0
7,73,0.16999999999999998,A,0,0
7,74,0.23281406340764813,a,0,0
7,75,0.202964649375,A,0,0
7,76,0.18487424498498434,a,0,0
7,77,0.23215525000000004,a,0,0
7,78,0.144966965538003,A,0,0
7,79,0.13670437499999993,A,0,0
7,80,0.163729475125,A,0,0
7,81,0.1850503743662344,a,0,0
7,82,0.22605000000000003,A,0,0
7,83,0.11077499999999993,A,0,0
7,84,0.20622776630384693,a,0,0
7,85,0.20502512688501562,a,0,0
7,86,0.14999999999999997,A,0,0
7,87,0.18788927375,A,0,0
7,88,0.13332671761874995,A,0,0
7,89,0.14999999999999997,A,0,0
7,90,0.24283817393858506,a,0,0
7,91,0.23484132447820774,a,0,0
7,92,0.192030125,A,0,0
7,93,0.11999999999999994,A,0,0
7,94,0.17248600745683756,a,0,0
7,95,0.21525188251626565,A,0,0
7,96,0.202939649375,A,0,0
7,97,0.23168279766342528,a,0,0
7,98,0.14499999999999996,A,0,0
7,99,0.20097500000000001,a,0,0
7,100,0.22940735638125004,a,0,0
8,1,0.176,A,0,0
8,2,0.13017878440491823,A,0,0
8,3,0.177005,a,0,0
8,4,0.17026707670656538,A,0,0
8,5,0.18185475,A,0,0
8,6,0.23435622637500003,a,0,0
8,7,0.14155399999999996,A,0,0
8,8,0.0731894699662499,A,0,0
8,9,0.18200524999999998,A,0,0
8,10,0.18487462500062501,A,0,0
8,11,0.23520316592180382,a,0,0
8,12,0.16499999999999998,A,0,0
8,13,0.195975,A,0,0
8,14,0.15246277124999996,A,0,0
8,15,0.19095,A,0,0
8,16,0.183954850125,A,0,0
8,17,0.19592538126939377,A,0,0
8,18,0.23758515512597558,a,0,0
8,19,0.1541685986943281,A,0,0
8,20,0.176025,A,0,0
8,21,0.17692999999999998,A,0,0
8,22,0.16687987499999998,A,0,0
8,23,0.10213752312499992,A,0,0
8,24,0.19095,A,0,0
8,25,0.13587499999999994,A,0,0
8,26,0.2284437931788533,a,0,0
8,27,0.195975,A,0,0
8,28,0.16870409949999998,A,0,0
8,29,0.14097499999999996,A,0,0
8,30,0.16579999999999998,A,0,0
8,31,0.20625074684742495,a,0,0
8,32,0.1977635225,A,0,0
8,33,0.14594999999999997,A,0,0
8,34,0.24107500000000004,a,0,0
8,35,0.19659983985022442,A,0,0
8,36,0.24889984470796495,a,0,0
8,37,0.13499999999999995,A,0,0
8,38,0.15599999999999997,A,0,0
8,39,0.182914775,A,0,0
8,40,0.15362859824999994,A,0,0
8,41,0.22208000000000003,a,0,0
8,42,0.21125213754759697,A,0,0
